homepage,ip,address,ip_range,provider,lat,lon
http://gor-adm.gov.ua,91.203.4.40,"03087, Ukraine, Kiev, p.o. box 66 Ukraine, Kiev","['91.203.4.0', '91.203.7.255']",TutHost,50.45,30.52361
http://gormr.gov.ua,192.99.147.139,800-1801 McGill College Montreal QC H3A 2N4 Canada,"['192.99.0.0', '192.99.255.255']",OVH-ARIN-7,45.5028822,-73.5722496
http://gorokhivrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://gorokhiv-rayrada.gov.ua,178.20.153.106,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['178.20.152.0', '178.20.153.255']",FREEHOST-DC,50.441147,30.497696
http://gostomel-rada.gov.ua,195.191.24.12,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['195.191.24.0', '195.191.25.255']",UA-HOSTPROLAB,50.454209,30.637312
http://gprda.gov.ua,91.239.233.31,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
http://grebinka.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://greece.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://gska2.rada.gov.ua,193.19.152.74,"Verkhovna Rada Grushevskogo str, 5 Kyiv, UA","['193.19.152.0', '193.19.155.255']",RADAUA-NET,50.447295,30.536918
http://gukivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://gumenetska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://gur.mil.gov.ua,104.18.7.221,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://hertza.bukoda.gov.ua,172.67.150.149,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://horodok-rada.gov.ua,185.13.5.43,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['185.13.5.0', '185.13.5.255']",freehost-dc-2,50.441147,30.497696
http://horol.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://hra.arbitr.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://hra.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://hsr.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://ifa.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://if.archives.gov.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
http://ifnan.gov.ua,217.182.197.11,St. Johanner Str. 41-43 66111 Saarbrucken Deutschland,"['217.182.196.0', '217.182.199.255']",OVH-DEDICATED,49.24016,6.985151
http://ihe.nas.gov.ua,185.104.45.50,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.104.45.0', '185.104.45.255']",HOSTING-UKRAINE-WEB,50.466847,30.449383
http://iitlt.gov.ua,194.28.84.191,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['194.28.84.0', '194.28.87.255']",UA-HOSTPROLAB,50.454209,30.637312
http://imesg.gov.ua,91.234.32.18,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['91.234.32.0', '91.234.35.255']",THEHOST-NETWORK-2,47.4115568,23.8633268
http://imr.gov.ua,195.191.24.12,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['195.191.24.0', '195.191.25.255']",UA-HOSTPROLAB,50.454209,30.637312
http://india.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://indonesia.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://industry.kmu.gov.ua,195.78.68.71,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
http://ing-org.gov.ua,135.181.65.254,Hetzner Online GmbH Industriestrasse 25 D-91710 Gunzenhausen Germany,"['135.181.65.240', '135.181.65.255']",HOS-226536,49.124827,10.780514
http://intercity.uz.gov.ua,195.242.179.212,Viacheslava Lypynskoho str. 5 Kiev 01030 Ukraine,"['195.242.179.0', '195.242.179.255']",CSSUZ-NET,50.449321,30.509663
http://iran.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://iraq.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://irbis-nbuv.gov.ua,194.44.11.130,"54 Volodymyrska str., r.107 Kyiv, 01601 Ukraine","['194.44.11.0', '194.44.11.255']",UARNET-KYIV-ACADEMIC-20111226,50.43002,30.51295
http://ird.gov.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
http://ireland.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://isi.gov.ua,91.200.40.64,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
http://israel.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://italy.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://ito.gov.ua,185.67.0.162,"Kyiv, Ukraine","['185.67.0.0', '185.67.0.255']",UA-HOSTPRO-20140812,50.25,30.5
http://ivaadm.gov.ua,31.128.70.31,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://izmail-rda.odessa.gov.ua,193.200.212.33,admin.iac@odessa.gov.ua,"['193.200.212.0', '193.200.212.255']",OIAC-NET,,
http://izyumrairada.gov.ua,195.123.188.98,"61024, Ukraine, Kharkiv, p.b. 1823","['195.123.188.0', '195.123.191.255']",UKRNAMES-NET,50.004736,36.248399
http://japan.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://jna.bio.gov.ua,212.111.212.230,"URAN Association building 2 of NTUU KPI, office 105 Politekhnichna str. 33 Kiev 03056, Ukraine","['212.111.212.224', '212.111.212.255']",URAN-VIRTUAL-NET,50.449090999999996,30.459302
http://jordan.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://journal.sops.gov.ua,212.111.212.230,"URAN Association building 2 of NTUU KPI, office 105 Politekhnichna str. 33 Kiev 03056, Ukraine","['212.111.212.224', '212.111.212.255']",URAN-VIRTUAL-NET,50.449090999999996,30.459302
http://justice-km.gov.ua,91.217.254.53,"02094, Ukraine, Kiev Verhovnoj Rady blvd., 31 b., 39 fl.","['91.217.254.0', '91.217.254.255']",HOSTPARK-NET,50.454209,30.637312
http://justks.gov.ua,193.151.241.250,"Kherson, Soborna str. 2","['193.151.240.0', '193.151.243.255']",ISP-STATUS,44.9861443,23.86781
http://just.odessa.gov.ua,193.200.255.60,"Nikolaya Ushakova Street 20A, apt. 91 03179, Kiev, UA","['193.200.255.0', '193.200.255.255']",X-HOST,50.459474,30.33466
http://justvolyn.gov.ua,213.186.113.10,"59, Turgenivska str. 04050 Kyiv, Ukraine","['213.186.113.0', '213.186.113.255']",UTEL-DC1,50.46486,30.477626
http://justzp.gov.ua,185.13.5.22,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['185.13.5.0', '185.13.5.255']",freehost-dc-2,50.441147,30.497696
http://kakhovka-rada.gov.ua,89.184.75.215,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.64.0', '89.184.79.255']",MIROHOST,50.470785,30.476065
http://kakhovka-rayrada.gov.ua,31.131.16.46,"61015, Ukraine, Kharkiv, Donbasivskiy alley, 17, of. 59","['31.131.16.0', '31.131.31.255']",VPS-UA,49.59,36.43
http://kakhovka-rda.gov.ua,193.0.61.45,"per Zahidniy 3c, of 3-13 Kiev, Ukraine","['193.0.61.0', '193.0.61.255']",CITYHOST-UA,50.45,30.52361
http://kam-pod.gov.ua,176.114.0.75,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['176.114.0.0', '176.114.15.255']",THEHOST-NETWORK-3-6,47.4115568,23.8633268
http://kamyane-miskrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://kaniv-rada.gov.ua,91.200.40.54,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
http://karlivka.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://kazakhstan.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kazatin-rda.gov.ua,195.248.234.109,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://kelmentsi.bukoda.gov.ua,172.67.150.149,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kenya.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://khbsr.gov.ua,93.190.44.193,"Private company ""Ukrainian hosting"" street Turgenevskaya, 59 Kiev Ukraine","['93.190.44.0', '93.190.47.255']",UHUA2,50.469224,30.519633
http://kherson.archives.gov.ua,185.128.232.229,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.128.232.0', '185.128.233.255']",GT-DC-CLIENTS,50.392335,30.481684
http://khoda.gov.ua,195.189.227.45,"Velika Morska str. 23, of. 28 54030 Mykolayiv UKRAINE","['195.189.226.0', '195.189.227.255']",ORG-FPA22-RIPE,46.475537,30.743926
http://khor.gov.ua,193.151.241.250,"Kherson, Soborna str. 2","['193.151.240.0', '193.151.243.255']",ISP-STATUS,44.9861443,23.86781
http://khotyn.bukoda.gov.ua,104.21.30.48,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://khrda.gov.ua,80.249.226.26,"44, Mironositskaya str. 61002 Kharkov, Ukraine","['80.249.224.0', '80.249.227.255']",TeleportSV,49.995491,36.247514
http://ki.arbitr.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://kir-rada.gov.ua,194.28.85.134,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['194.28.84.0', '194.28.87.255']",UA-HOSTPROLAB,50.454209,30.637312
http://kirrda.kr-admin.gov.ua,195.62.15.59,"Shevchenko st. 10, Kirovograd, 25006, Ukraine","['195.62.14.0', '195.62.15.255']",SHTORM-NET,48.51,32.27
http://kitsman.bukoda.gov.ua,172.67.150.149,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kiverrada.gov.ua,217.12.215.183,"East Jefferson Street, 2707 Orlando, FL, 32803, USA","['217.12.215.0', '217.12.215.255']",GF-HRK-NET,28.545375,-81.34865
http://kma.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://km.kr-admin.gov.ua,195.62.15.59,"Shevchenko st. 10, Kirovograd, 25006, Ukraine","['195.62.14.0', '195.62.15.255']",SHTORM-NET,48.51,32.27
http://km-oblrada.gov.ua,78.152.160.14,"KhmelnitskInfocom, NOC 40, Heroiv Maidanu st. 29000, Khmelnitskiy Ukraine","['78.152.160.0', '78.152.161.255']",UA-IC,45.3315617,28.8466368
http://kmr.gov.ua,104.21.86.34,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://knpu.gov.ua,95.216.97.228,Hetzner Online GmbH Industriestrasse 25 D-91710 Gunzenhausen Germany,"['95.216.0.0', '95.217.255.255']",DE-HETZNER-20090224,49.124827,10.780514
http://knt.sm.gov.ua,193.34.92.244,"Sumski Telecom Systems Ltd 21 Internatsionalistiv street, Sumy, 40034, Ukraine","['193.34.92.0', '193.34.95.255']",TKSYS-NET,51.0,34.0
http://koa.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://ko.arbitr.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://kobelyaki.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://kobelyaky-miskrada.gov.ua,91.197.59.42,"Kyiv, blvrd. Lesi Ukrainki 34","['91.197.58.0', '91.197.59.255']",GARUDANET,50.1537,30.7421
http://koda.gov.ua,185.68.16.47,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://kolomakrda.gov.ua,104.21.20.109,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kolrada.gov.ua,185.233.119.141,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.233.118.0', '185.233.119.255']",VPS-SERVERS-4-BLOCK-2,50.466847,30.449383
http://komish-gromada.gov.ua,185.67.2.20,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['185.67.0.0', '185.67.3.255']",UA-HOSTPROLAB-20140812,50.454209,30.637312
http://komr.gov.ua,194.28.172.237,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['194.28.172.0', '194.28.175.255']",BESTHOSTING-NET2,44.9333,34.1
http://komzakonpr.rada.gov.ua,193.19.152.74,"Verkhovna Rada Grushevskogo str, 5 Kyiv, UA","['193.19.152.0', '193.19.155.255']",RADAUA-NET,50.447295,30.536918
http://konotop-rada.gov.ua,31.131.21.126,"61015, Ukraine, Kharkiv, Donbasivskiy alley, 17, of. 59","['31.131.16.0', '31.131.31.255']",VPS-UA,49.59,36.43
http://korea.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kor.gov.ua,212.26.132.76,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.132.0', '212.26.132.255']",UA-ADAM-VPS-1,50.428026,30.648455
http://korosten-rada.gov.ua,91.239.235.252,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
http://korosten-rda.gov.ua,185.67.3.148,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['185.67.0.0', '185.67.3.255']",UA-HOSTPROLAB-20140812,50.454209,30.637312
http://koryukivka-rada.gov.ua,62.149.15.34,"Turgenevskaya, 52-58 Kiev Ukraine","['62.149.15.32', '62.149.15.63']",NET-uahosting3,50.449321,30.509663
http://kosonska-rada.gov.ua,91.239.234.17,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
http://kost.gov.ua,89.184.73.16,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.64.0', '89.184.79.255']",MIROHOST,50.470785,30.476065
http://kostopil-rada.gov.ua,185.68.16.80,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://kovelrada.gov.ua,185.104.45.67,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.104.45.0', '185.104.45.255']",HOSTING-UKRAINE-WEB,50.466847,30.449383
http://kovel-rayrada.gov.ua,5.187.2.204,Fornex Hosting S.L.,"['5.187.2.0', '5.187.3.255']",DE-FORNEX,51.500684,-0.704298
http://kozelchina.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://kozsr.gov.ua,212.26.135.69,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.135.68', '212.26.135.71']",UA-ADAM-KASAN,50.428026,30.648455
http://kozynska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://kra.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://kr-admin.gov.ua,195.62.15.59,"Shevchenko st. 10, Kirovograd, 25006, Ukraine","['195.62.14.0', '195.62.15.255']",SHTORM-NET,48.51,32.27
http://kr.arbitr.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://kremenchuk.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://kremen.gov.ua,195.225.144.129,"39605, Poltavskiy region, Kremenchuk, Zhovtneva str., 1, ap.135","['195.225.144.0', '195.225.147.255']",UA-LINK-NET,47.9808561,16.8484088
http://kr.gov.ua,91.200.42.15,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
http://krliman.gov.ua,45.135.0.96,"NY, USA","['45.135.0.0', '45.135.0.255']",ip4secure-net,40.754398,-73.993057
http://krlk.gov.ua,176.114.4.80,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['176.114.0.0', '176.114.15.255']",THEHOST-NETWORK-3-6,47.4115568,23.8633268
http://kr-rada.gov.ua,91.239.233.100,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
http://krukiv-rada.gov.ua,176.111.61.25,"3, Solomianska St 03110 Kyiv UKRAINE","['176.111.57.0', '176.111.63.255']",UNU-UKRAINE,50.421735,30.479466
http://krynky-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://ksa.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://kuibrda.gov.ua,185.104.45.22,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.104.45.0', '185.104.45.255']",HOSTING-UKRAINE-WEB,50.466847,30.449383
http://kushugum-rada.gov.ua,93.190.41.130,"Private company ""Ukrainian hosting"" street Turgenevskaya, 59 Kiev Ukraine","['93.190.40.0', '93.190.43.255']",UHUA,50.469224,30.519633
http://kuwait.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kved.ukrstat.gov.ua,195.230.128.100,"Infocom JV 8,Vladimirskaja str. Ukraine, Kiev","['195.230.128.96', '195.230.128.111']",UKRSTAT-UA,50.25,30.5
http://kvl.mil.gov.ua,104.18.7.221,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://kyiv.man.gov.ua,89.184.65.81,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.64.0', '89.184.79.255']",MIROHOST,50.470785,30.476065
http://kyivobljust.gov.ua,91.197.59.25,"Kyiv, blvrd. Lesi Ukrainki 34","['91.197.58.0', '91.197.59.255']",GARUDANET,50.1537,30.7421
http://kyrgyzstan.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://ladrada.gov.ua,91.234.32.10,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['91.234.32.0', '91.234.35.255']",THEHOST-NETWORK-2,47.4115568,23.8633268
http://land.gov.ua,212.26.135.26,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.135.24', '212.26.135.27']",UA-ADAM-SANDEN,50.428026,30.648455
http://latvia.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://ldol.sm.gov.ua,193.34.92.244,"Sumski Telecom Systems Ltd 21 Internatsionalistiv street, Sumy, 40034, Ukraine","['193.34.92.0', '193.34.95.255']",TKSYS-NET,51.0,34.0
http://lebanon.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://lga.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://lg.archives.gov.ua,185.128.232.229,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.128.232.0', '185.128.233.255']",GT-DC-CLIENTS,50.392335,30.481684
http://lib.dndz.gov.ua,82.207.87.24,"JSC UKRTELECOM 18, Shevchenko blvd Ukraine, Kiev","['82.207.64.0', '82.207.127.255']",UKRTELNET-DIAL-UP,50.456261,30.516927
http://lib.iitta.gov.ua,62.149.25.163,"Turgenevskaya, 52-58 Kiev Ukraine","['62.149.25.0', '62.149.25.255']",COLO-VDS1,50.449321,30.509663
